C:\Users\Admin\Desktop\CNAP\dan\AA19_metal_stability_310125_Admin, SYBR Green, 01-31-2025, 17Hr 10Min.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	P	 1	 7	SypO2	 28	     1875	51.7
 1	P	 1	 7	SypO2	 29	     1937	52.7
 1	P	 1	 7	SypO2	 29	     1945	52.8
 1	P	 1	 7	SypO2	 29	     1952	52.7
 1	P	 1	 7	SypO2	 30	     2044	53.7
 1	P	 1	 7	SypO2	 30	     2063	53.8
 1	P	 1	 7	SypO2	 30	     2067	53.8
 1	P	 1	 7	SypO2	 31	     2191	54.7
 1	P	 1	 7	SypO2	 31	     2213	54.8
 1	P	 1	 7	SypO2	 31	     2228	54.7
 1	P	 1	 7	SypO2	 32	     2366	55.7
 1	P	 1	 7	SypO2	 32	     2386	55.7
 1	P	 1	 7	SypO2	 32	     2407	55.7
 1	P	 1	 7	SypO2	 33	     2523	56.8
 1	P	 1	 7	SypO2	 33	     2534	57.0
 1	P	 1	 7	SypO2	 33	     2548	56.8
 1	P	 1	 7	SypO2	 34	     2623	57.7
 1	P	 1	 7	SypO2	 34	     2649	57.8
 1	P	 1	 7	SypO2	 34	     2646	57.8
 1	P	 1	 7	SypO2	 35	     2661	58.7
 1	P	 1	 7	SypO2	 35	     2669	58.8
 1	P	 1	 7	SypO2	 35	     2695	58.7
 1	P	 1	 7	SypO2	 36	     2667	59.7
 1	P	 1	 7	SypO2	 36	     2679	59.8
 1	P	 1	 7	SypO2	 36	     2674	59.8
 1	P	 1	 7	SypO2	 37	     2649	60.7
 1	P	 1	 7	SypO2	 37	     2655	60.8
 1	P	 1	 7	SypO2	 37	     2655	60.8
 1	P	 1	 7	SypO2	 38	     2606	61.7
 1	P	 1	 7	SypO2	 38	     2613	61.8
 1	P	 1	 7	SypO2	 38	     2621	61.8
 1	P	 1	 7	SypO2	 39	     2572	62.8
 1	P	 1	 7	SypO2	 39	     2575	63.0
 1	P	 1	 7	SypO2	 39	     2581	62.8
 1	P	 1	 7	SypO2	 40	     2531	63.8
 1	P	 1	 7	SypO2	 40	     2539	63.8
 1	P	 1	 7	SypO2	 40	     2543	63.8
 1	P	 1	 7	SypO2	 41	     2489	64.7
 1	P	 1	 7	SypO2	 41	     2492	64.9
 1	P	 1	 7	SypO2	 41	     2485	64.7
 1	P	 1	 7	SypO2	 42	     2454	65.9
 1	P	 1	 7	SypO2	 42	     2447	65.9
 1	P	 1	 7	SypO2	 42	     2445	65.9
 1	P	 1	 7	SypO2	 43	     2409	66.7
 1	P	 1	 7	SypO2	 43	     2405	66.9
 1	P	 1	 7	SypO2	 43	     2406	67.0
 1	P	 1	 7	SypO2	 44	     2365	67.7
 1	P	 1	 7	SypO2	 44	     2360	67.7
 1	P	 1	 7	SypO2	 44	     2365	67.7
 1	P	 1	 7	SypO2	 45	     2325	68.7
 1	P	 1	 7	SypO2	 45	     2330	68.9
 1	P	 1	 7	SypO2	 45	     2328	68.9
 1	P	 1	 7	SypO2	 46	     2293	69.9
 1	P	 1	 7	SypO2	 46	     2300	70.0
 1	P	 1	 7	SypO2	 46	     2299	70.0
 1	P	 1	 7	SypO2	 47	     2264	70.7
 1	P	 1	 7	SypO2	 47	     2261	70.9
 1	P	 1	 7	SypO2	 47	     2263	71.0
 1	P	 1	 7	SypO2	 48	     2224	71.7
 1	P	 1	 7	SypO2	 48	     2222	71.7
 1	P	 1	 7	SypO2	 48	     2234	71.9
 1	P	 1	 7	SypO2	 49	     2204	72.7
 1	P	 1	 7	SypO2	 49	     2198	72.7
 1	P	 1	 7	SypO2	 49	     2201	73.0
 1	P	 1	 7	SypO2	 50	     2166	73.7
 1	P	 1	 7	SypO2	 50	     2175	73.9
 1	P	 1	 7	SypO2	 50	     2162	74.0
 1	P	 1	 7	SypO2	 51	     2137	74.9
 1	P	 1	 7	SypO2	 51	     2137	75.0
 1	P	 1	 7	SypO2	 51	     2133	74.9
 1	P	 1	 7	SypO2	 52	     2113	75.7
 1	P	 1	 7	SypO2	 52	     2108	75.9
 1	P	 1	 7	SypO2	 52	     2109	76.0
 1	P	 1	 7	SypO2	 53	     2085	77.0
 1	P	 1	 7	SypO2	 53	     2083	76.9
 1	P	 1	 7	SypO2	 53	     2088	76.9
 1	P	 1	 7	SypO2	 54	     2052	77.7
 1	P	 1	 7	SypO2	 54	     2046	78.0
 1	P	 1	 7	SypO2	 54	     2047	77.9
 1	P	 1	 7	SypO2	 55	     2032	78.9
 1	P	 1	 7	SypO2	 55	     2026	79.0
 1	P	 1	 7	SypO2	 55	     2027	79.0
 1	P	 1	 7	SypO2	 56	     2009	79.7
 1	P	 1	 7	SypO2	 56	     2007	80.0
 1	P	 1	 7	SypO2	 56	     2012	80.0
 1	P	 1	 7	SypO2	 57	     1998	81.0
 1	P	 1	 7	SypO2	 57	     1995	81.0
 1	P	 1	 7	SypO2	 57	     2001	80.9
 1	P	 1	 7	SypO2	 58	     1974	81.7
 1	P	 1	 7	SypO2	 58	     1969	81.9
 1	P	 1	 7	SypO2	 58	     1969	82.0
 1	P	 1	 7	SypO2	 59	     1960	83.0
 1	P	 1	 7	SypO2	 59	     1955	83.0
 1	P	 1	 7	SypO2	 59	     1960	83.0
 1	P	 1	 7	SypO2	 60	     1943	83.9
 1	P	 1	 7	SypO2	 60	     1938	84.0
 1	P	 1	 7	SypO2	 60	     1939	84.0
 1	P	 1	 7	SypO2	 61	     1922	84.7
 1	P	 1	 7	SypO2	 61	     1916	84.9
 1	P	 1	 7	SypO2	 61	     1919	85.0
 1	P	 1	 7	SypO2	 62	     1903	85.9
 1	P	 1	 7	SypO2	 62	     1906	85.9
 1	P	 1	 7	SypO2	 62	     1905	85.9
 1	P	 1	 7	SypO2	 63	     1887	86.7
 1	P	 1	 7	SypO2	 63	     1890	86.9
 1	P	 1	 7	SypO2	 63	     1885	86.9
 1	P	 1	 7	SypO2	 64	     1871	87.9
 1	P	 1	 7	SypO2	 64	     1869	88.0
 1	P	 1	 7	SypO2	 64	     1874	88.0
 1	P	 1	 7	SypO2	 65	     1859	88.9
 1	P	 1	 7	SypO2	 65	     1860	88.9
 1	P	 1	 7	SypO2	 65	     1861	89.0
 1	P	 1	 7	SypO2	 66	     1847	89.9
 1	P	 1	 7	SypO2	 66	     1848	89.9
 1	P	 1	 7	SypO2	 66	     1846	89.7
 1	P	 1	 7	SypO2	 67	     1833	90.9
 1	P	 1	 7	SypO2	 67	     1839	90.9
 1	P	 1	 7	SypO2	 67	     1837	90.9
 1	P	 1	 7	SypO2	 68	     1827	91.7
 1	P	 1	 7	SypO2	 68	     1831	91.7
 1	P	 1	 7	SypO2	 68	     1825	91.7
 1	P	 1	 7	SypO2	 69	     1814	92.9
 1	P	 1	 7	SypO2	 69	     1816	92.9
 1	P	 1	 7	SypO2	 69	     1816	92.9
 1	P	 1	 7	SypO2	 70	     1806	93.7
 1	P	 1	 7	SypO2	 70	     1809	93.9
 1	P	 1	 7	SypO2	 70	     1808	93.9
 1	P	 1	 7	SypO2	 71	     1800	94.7
 1	P	 1	 7	SypO2	 71	     1801	94.7
 1	P	 1	 7	SypO2	 71	     1797	94.9
 1	P	 1	17	SypO2	  1	     1761	24.8
 1	P	 1	17	SypO2	  1	     1763	24.8
 1	P	 1	17	SypO2	  1	     1760	24.8
 1	P	 1	17	SypO2	  2	     1761	25.6
 1	P	 1	17	SypO2	  2	     1761	25.6
 1	P	 1	17	SypO2	  2	     1760	25.6
 1	P	 1	17	SypO2	  3	     1759	26.8
 1	P	 1	17	SypO2	  3	     1763	26.8
 1	P	 1	17	SypO2	  3	     1760	26.8
 1	P	 1	17	SypO2	  4	     1758	28.0
 1	P	 1	17	SypO2	  4	     1762	27.8
 1	P	 1	17	SypO2	  4	     1761	28.0
 1	P	 1	17	SypO2	  5	     1760	28.8
 1	P	 1	17	SypO2	  5	     1761	28.8
 1	P	 1	17	SypO2	  5	     1755	28.8
 1	P	 1	17	SypO2	  6	     1761	30.0
 1	P	 1	17	SypO2	  6	     1759	29.8
 1	P	 1	17	SypO2	  6	     1760	29.8
 1	P	 1	17	SypO2	  7	     1759	31.0
 1	P	 1	17	SypO2	  7	     1760	31.0
 1	P	 1	17	SypO2	  7	     1755	30.8
 1	P	 1	17	SypO2	  8	     1756	31.8
 1	P	 1	17	SypO2	  8	     1757	31.8
 1	P	 1	17	SypO2	  8	     1757	31.8
 1	P	 1	17	SypO2	  9	     1757	32.8
 1	P	 1	17	SypO2	  9	     1755	32.8
 1	P	 1	17	SypO2	  9	     1754	32.7
 1	P	 1	17	SypO2	 10	     1755	33.8
 1	P	 1	17	SypO2	 10	     1755	33.8
 1	P	 1	17	SypO2	 10	     1755	33.8
 1	P	 1	17	SypO2	 11	     1755	34.8
 1	P	 1	17	SypO2	 11	     1756	34.7
 1	P	 1	17	SypO2	 11	     1753	34.8
 1	P	 1	17	SypO2	 12	     1754	35.8
 1	P	 1	17	SypO2	 12	     1755	35.8
 1	P	 1	17	SypO2	 12	     1751	35.8
 1	P	 1	17	SypO2	 13	     1753	36.8
 1	P	 1	17	SypO2	 13	     1749	36.8
 1	P	 1	17	SypO2	 13	     1754	36.8
 1	P	 1	17	SypO2	 14	     1753	37.7
 1	P	 1	17	SypO2	 14	     1755	37.7
 1	P	 1	17	SypO2	 14	     1757	37.7
 1	P	 1	17	SypO2	 15	     1752	38.8
 1	P	 1	17	SypO2	 15	     1755	38.8
 1	P	 1	17	SypO2	 15	     1755	38.7
 1	P	 1	17	SypO2	 16	     1750	39.7
 1	P	 1	17	SypO2	 16	     1751	39.7
 1	P	 1	17	SypO2	 16	     1754	39.8
 1	P	 1	17	SypO2	 17	     1754	40.8
 1	P	 1	17	SypO2	 17	     1754	40.8
 1	P	 1	17	SypO2	 17	     1750	40.8
 1	P	 1	17	SypO2	 18	     1751	41.7
 1	P	 1	17	SypO2	 18	     1752	41.7
 1	P	 1	17	SypO2	 18	     1753	41.7
 1	P	 1	17	SypO2	 19	     1752	42.7
 1	P	 1	17	SypO2	 19	     1750	42.7
 1	P	 1	17	SypO2	 19	     1756	42.8
 1	P	 1	17	SypO2	 20	     1757	43.7
 1	P	 1	17	SypO2	 20	     1751	43.7
 1	P	 1	17	SypO2	 20	     1757	43.7
 1	P	 1	17	SypO2	 21	     1759	45.0
 1	P	 1	17	SypO2	 21	     1755	45.0
 1	P	 1	17	SypO2	 21	     1756	44.8
 1	P	 1	17	SypO2	 22	     1759	45.8
 1	P	 1	17	SypO2	 22	     1757	45.8
 1	P	 1	17	SypO2	 22	     1759	45.8
 1	P	 1	17	SypO2	 23	     1759	46.7
 1	P	 1	17	SypO2	 23	     1759	46.7
 1	P	 1	17	SypO2	 23	     1762	46.7
 1	P	 1	17	SypO2	 24	     1761	48.0
 1	P	 1	17	SypO2	 24	     1761	47.8
 1	P	 1	17	SypO2	 24	     1763	47.7
 1	P	 1	17	SypO2	 25	     1766	48.8
 1	P	 1	17	SypO2	 25	     1765	48.8
 1	P	 1	17	SypO2	 25	     1764	48.8
 1	P	 1	17	SypO2	 26	     1770	49.7
 1	P	 1	17	SypO2	 26	     1775	49.7
 1	P	 1	17	SypO2	 26	     1771	49.7
 1	P	 1	17	SypO2	 27	     1780	50.8
 1	P	 1	17	SypO2	 27	     1778	50.8
 1	P	 1	17	SypO2	 27	     1778	50.8
 1	P	 1	17	SypO2	 28	     1788	51.8
 1	P	 1	17	SypO2	 28	     1791	51.8
 1	P	 1	17	SypO2	 28	     1793	51.7
 1	P	 1	17	SypO2	 29	     1811	52.8
 1	P	 1	17	SypO2	 29	     1811	52.7
 1	P	 1	17	SypO2	 29	     1809	52.7
 1	P	 1	17	SypO2	 30	     1839	53.8
 1	P	 1	17	SypO2	 30	     1838	54.0
 1	P	 1	17	SypO2	 30	     1842	53.7
 1	P	 1	17	SypO2	 31	     1877	55.0
 1	P	 1	17	SypO2	 31	     1881	54.8
 1	P	 1	17	SypO2	 31	     1893	54.7
 1	P	 1	17	SypO2	 32	     1937	55.8
 1	P	 1	17	SypO2	 32	     1949	55.8
 1	P	 1	17	SypO2	 32	     1954	55.7
 1	P	 1	17	SypO2	 33	     2025	57.1
 1	P	 1	17	SypO2	 33	     2032	56.8
 1	P	 1	17	SypO2	 33	     2052	56.7
 1	P	 1	17	SypO2	 34	     2119	58.0
 1	P	 1	17	SypO2	 34	     2133	57.8
 1	P	 1	17	SypO2	 34	     2141	57.8
 1	P	 1	17	SypO2	 35	     2186	59.0
 1	P	 1	17	SypO2	 35	     2196	58.8
 1	P	 1	17	SypO2	 35	     2213	58.7
 1	P	 1	17	SypO2	 36	     2219	60.0
 1	P	 1	17	SypO2	 36	     2229	60.0
 1	P	 1	17	SypO2	 36	     2229	59.8
 1	P	 1	17	SypO2	 37	     2226	61.0
 1	P	 1	17	SypO2	 37	     2226	60.8
 1	P	 1	17	SypO2	 37	     2218	60.7
 1	P	 1	17	SypO2	 38	     2200	62.0
 1	P	 1	17	SypO2	 38	     2201	62.0
 1	P	 1	17	SypO2	 38	     2207	61.8
 1	P	 1	17	SypO2	 39	     2193	63.1
 1	P	 1	17	SypO2	 39	     2196	63.0
 1	P	 1	17	SypO2	 39	     2188	62.8
 1	P	 1	17	SypO2	 40	     2176	64.0
 1	P	 1	17	SypO2	 40	     2175	63.8
 1	P	 1	17	SypO2	 40	     2176	63.8
 1	P	 1	17	SypO2	 41	     2156	64.9
 1	P	 1	17	SypO2	 41	     2155	64.9
 1	P	 1	17	SypO2	 41	     2159	64.7
 1	P	 1	17	SypO2	 42	     2142	66.0
 1	P	 1	17	SypO2	 42	     2134	66.0
 1	P	 1	17	SypO2	 42	     2129	65.7
 1	P	 1	17	SypO2	 43	     2108	67.0
 1	P	 1	17	SypO2	 43	     2115	67.0
 1	P	 1	17	SypO2	 43	     2108	66.9
 1	P	 1	17	SypO2	 44	     2093	67.9
 1	P	 1	17	SypO2	 44	     2088	67.7
 1	P	 1	17	SypO2	 44	     2093	67.9
 1	P	 1	17	SypO2	 45	     2074	68.9
 1	P	 1	17	SypO2	 45	     2071	68.9
 1	P	 1	17	SypO2	 45	     2074	68.9
 1	P	 1	17	SypO2	 46	     2059	70.0
 1	P	 1	17	SypO2	 46	     2060	70.0
 1	P	 1	17	SypO2	 46	     2063	69.9
 1	P	 1	17	SypO2	 47	     2041	70.9
 1	P	 1	17	SypO2	 47	     2040	71.0
 1	P	 1	17	SypO2	 47	     2040	71.0
 1	P	 1	17	SypO2	 48	     2028	72.0
 1	P	 1	17	SypO2	 48	     2021	72.0
 1	P	 1	17	SypO2	 48	     2027	71.9
 1	P	 1	17	SypO2	 49	     2014	72.9
 1	P	 1	17	SypO2	 49	     2007	72.9
 1	P	 1	17	SypO2	 49	     2010	73.0
 1	P	 1	17	SypO2	 50	     1995	74.0
 1	P	 1	17	SypO2	 50	     1990	74.0
 1	P	 1	17	SypO2	 50	     1991	74.0
 1	P	 1	17	SypO2	 51	     1982	75.0
 1	P	 1	17	SypO2	 51	     1982	74.9
 1	P	 1	17	SypO2	 51	     1988	74.7
 1	P	 1	17	SypO2	 52	     1966	76.0
 1	P	 1	17	SypO2	 52	     1964	76.0
 1	P	 1	17	SypO2	 52	     1966	75.9
 1	P	 1	17	SypO2	 53	     1952	77.0
 1	P	 1	17	SypO2	 53	     1952	76.7
 1	P	 1	17	SypO2	 53	     1953	76.7
 1	P	 1	17	SypO2	 54	     1928	78.0
 1	P	 1	17	SypO2	 54	     1934	78.0
 1	P	 1	17	SypO2	 54	     1937	77.9
 1	P	 1	17	SypO2	 55	     1925	79.0
 1	P	 1	17	SypO2	 55	     1919	79.0
 1	P	 1	17	SypO2	 55	     1926	78.9
 1	P	 1	17	SypO2	 56	     1911	80.2
 1	P	 1	17	SypO2	 56	     1915	80.0
 1	P	 1	17	SypO2	 56	     1915	80.0
 1	P	 1	17	SypO2	 57	     1904	81.0
 1	P	 1	17	SypO2	 57	     1905	81.0
 1	P	 1	17	SypO2	 57	     1910	80.7
 1	P	 1	17	SypO2	 58	     1889	82.2
 1	P	 1	17	SypO2	 58	     1890	82.2
 1	P	 1	17	SypO2	 58	     1896	82.0
 1	P	 1	17	SypO2	 59	     1884	83.2
 1	P	 1	17	SypO2	 59	     1880	83.0
 1	P	 1	17	SypO2	 59	     1883	82.7
 1	P	 1	17	SypO2	 60	     1868	84.0
 1	P	 1	17	SypO2	 60	     1870	84.0
 1	P	 1	17	SypO2	 60	     1871	83.9
 1	P	 1	17	SypO2	 61	     1859	85.0
 1	P	 1	17	SypO2	 61	     1860	85.0
 1	P	 1	17	SypO2	 61	     1859	85.0
 1	P	 1	17	SypO2	 62	     1850	86.0
 1	P	 1	17	SypO2	 62	     1846	86.0
 1	P	 1	17	SypO2	 62	     1850	85.9
 1	P	 1	17	SypO2	 63	     1839	87.0
 1	P	 1	17	SypO2	 63	     1841	86.9
 1	P	 1	17	SypO2	 63	     1835	86.9
 1	P	 1	17	SypO2	 64	     1830	88.0
 1	P	 1	17	SypO2	 64	     1830	88.0
 1	P	 1	17	SypO2	 64	     1825	88.0
 1	P	 1	17	SypO2	 65	     1818	89.0
 1	P	 1	17	SypO2	 65	     1815	89.0
 1	P	 1	17	SypO2	 65	     1815	89.0
 1	P	 1	17	SypO2	 66	     1815	90.0
 1	P	 1	17	SypO2	 66	     1808	89.9
 1	P	 1	17	SypO2	 66	     1808	89.7
 1	P	 1	17	SypO2	 67	     1803	91.0
 1	P	 1	17	SypO2	 67	     1804	90.9
 1	P	 1	17	SypO2	 67	     1803	90.7
 1	P	 1	17	SypO2	 68	     1797	91.9
 1	P	 1	17	SypO2	 68	     1792	91.9
 1	P	 1	17	SypO2	 68	     1797	91.7
 1	P	 1	17	SypO2	 69	     1789	93.0
 1	P	 1	17	SypO2	 69	     1793	92.9
 1	P	 1	17	SypO2	 69	     1791	92.7
 1	P	 1	17	SypO2	 70	     1786	93.9
 1	P	 1	17	SypO2	 70	     1787	93.9
 1	P	 1	17	SypO2	 70	     1783	93.7
 1	P	 1	17	SypO2	 71	     1778	95.0
 1	P	 1	17	SypO2	 71	     1781	94.9
 1	P	 1	17	SypO2	 71	     1783	94.7
 1	P	 1	18	SypO2	  1	     1768	24.8
 1	P	 1	18	SypO2	  1	     1770	24.8
 1	P	 1	18	SypO2	  1	     1771	24.8
 1	P	 1	18	SypO2	  2	     1769	25.6
 1	P	 1	18	SypO2	  2	     1771	25.6
 1	P	 1	18	SypO2	  2	     1771	25.6
 1	P	 1	18	SypO2	  3	     1775	26.8
 1	P	 1	18	SypO2	  3	     1771	26.8
 1	P	 1	18	SypO2	  3	     1768	26.8
 1	P	 1	18	SypO2	  4	     1766	27.8
 1	P	 1	18	SypO2	  4	     1767	27.8
 1	P	 1	18	SypO2	  4	     1767	28.0
 1	P	 1	18	SypO2	  5	     1769	29.0
 1	P	 1	18	SypO2	  5	     1767	28.8
 1	P	 1	18	SypO2	  5	     1765	28.8
 1	P	 1	18	SypO2	  6	     1765	30.0
 1	P	 1	18	SypO2	  6	     1766	29.8
 1	P	 1	18	SypO2	  6	     1767	29.8
 1	P	 1	18	SypO2	  7	     1767	31.0
 1	P	 1	18	SypO2	  7	     1763	31.0
 1	P	 1	18	SypO2	  7	     1763	30.8
 1	P	 1	18	SypO2	  8	     1764	31.8
 1	P	 1	18	SypO2	  8	     1763	31.8
 1	P	 1	18	SypO2	  8	     1767	31.8
 1	P	 1	18	SypO2	  9	     1765	32.8
 1	P	 1	18	SypO2	  9	     1762	32.7
 1	P	 1	18	SypO2	  9	     1765	32.7
 1	P	 1	18	SypO2	 10	     1767	33.8
 1	P	 1	18	SypO2	 10	     1763	33.8
 1	P	 1	18	SypO2	 10	     1766	33.8
 1	P	 1	18	SypO2	 11	     1763	34.8
 1	P	 1	18	SypO2	 11	     1765	34.7
 1	P	 1	18	SypO2	 11	     1763	34.8
 1	P	 1	18	SypO2	 12	     1764	35.8
 1	P	 1	18	SypO2	 12	     1763	35.8
 1	P	 1	18	SypO2	 12	     1760	35.8
 1	P	 1	18	SypO2	 13	     1763	36.8
 1	P	 1	18	SypO2	 13	     1763	36.8
 1	P	 1	18	SypO2	 13	     1765	36.8
 1	P	 1	18	SypO2	 14	     1765	37.7
 1	P	 1	18	SypO2	 14	     1765	37.7
 1	P	 1	18	SypO2	 14	     1762	37.7
 1	P	 1	18	SypO2	 15	     1766	38.8
 1	P	 1	18	SypO2	 15	     1760	38.8
 1	P	 1	18	SypO2	 15	     1758	38.7
 1	P	 1	18	SypO2	 16	     1759	39.7
 1	P	 1	18	SypO2	 16	     1760	39.7
 1	P	 1	18	SypO2	 16	     1762	39.8
 1	P	 1	18	SypO2	 17	     1765	40.8
 1	P	 1	18	SypO2	 17	     1761	40.8
 1	P	 1	18	SypO2	 17	     1762	40.8
 1	P	 1	18	SypO2	 18	     1763	41.7
 1	P	 1	18	SypO2	 18	     1762	41.7
 1	P	 1	18	SypO2	 18	     1762	41.7
 1	P	 1	18	SypO2	 19	     1765	42.7
 1	P	 1	18	SypO2	 19	     1762	42.7
 1	P	 1	18	SypO2	 19	     1760	42.8
 1	P	 1	18	SypO2	 20	     1764	43.7
 1	P	 1	18	SypO2	 20	     1766	43.7
 1	P	 1	18	SypO2	 20	     1762	43.7
 1	P	 1	18	SypO2	 21	     1767	45.0
 1	P	 1	18	SypO2	 21	     1762	45.0
 1	P	 1	18	SypO2	 21	     1764	44.8
 1	P	 1	18	SypO2	 22	     1763	45.8
 1	P	 1	18	SypO2	 22	     1764	45.8
 1	P	 1	18	SypO2	 22	     1762	45.8
 1	P	 1	18	SypO2	 23	     1766	46.8
 1	P	 1	18	SypO2	 23	     1767	46.7
 1	P	 1	18	SypO2	 23	     1769	46.7
 1	P	 1	18	SypO2	 24	     1769	48.0
 1	P	 1	18	SypO2	 24	     1771	47.8
 1	P	 1	18	SypO2	 24	     1769	47.7
 1	P	 1	18	SypO2	 25	     1769	48.8
 1	P	 1	18	SypO2	 25	     1769	48.8
 1	P	 1	18	SypO2	 25	     1774	48.8
 1	P	 1	18	SypO2	 26	     1778	49.7
 1	P	 1	18	SypO2	 26	     1779	49.7
 1	P	 1	18	SypO2	 26	     1771	49.7
 1	P	 1	18	SypO2	 27	     1783	50.8
 1	P	 1	18	SypO2	 27	     1782	50.8
 1	P	 1	18	SypO2	 27	     1781	50.8
 1	P	 1	18	SypO2	 28	     1790	51.8
 1	P	 1	18	SypO2	 28	     1793	51.8
 1	P	 1	18	SypO2	 28	     1791	51.7
 1	P	 1	18	SypO2	 29	     1803	52.7
 1	P	 1	18	SypO2	 29	     1810	52.7
 1	P	 1	18	SypO2	 29	     1807	52.7
 1	P	 1	18	SypO2	 30	     1825	53.8
 1	P	 1	18	SypO2	 30	     1828	54.0
 1	P	 1	18	SypO2	 30	     1833	53.7
 1	P	 1	18	SypO2	 31	     1866	54.8
 1	P	 1	18	SypO2	 31	     1869	54.8
 1	P	 1	18	SypO2	 31	     1875	54.7
 1	P	 1	18	SypO2	 32	     1918	55.8
 1	P	 1	18	SypO2	 32	     1930	55.8
 1	P	 1	18	SypO2	 32	     1934	55.7
 1	P	 1	18	SypO2	 33	     1992	57.0
 1	P	 1	18	SypO2	 33	     1998	57.0
 1	P	 1	18	SypO2	 33	     2014	56.7
 1	P	 1	18	SypO2	 34	     2083	57.8
 1	P	 1	18	SypO2	 34	     2093	57.8
 1	P	 1	18	SypO2	 34	     2102	57.8
 1	P	 1	18	SypO2	 35	     2148	59.0
 1	P	 1	18	SypO2	 35	     2158	58.8
 1	P	 1	18	SypO2	 35	     2167	58.7
 1	P	 1	18	SypO2	 36	     2182	60.0
 1	P	 1	18	SypO2	 36	     2183	60.0
 1	P	 1	18	SypO2	 36	     2187	59.8
 1	P	 1	18	SypO2	 37	     2182	60.8
 1	P	 1	18	SypO2	 37	     2189	60.8
 1	P	 1	18	SypO2	 37	     2185	60.7
 1	P	 1	18	SypO2	 38	     2178	62.0
 1	P	 1	18	SypO2	 38	     2172	62.0
 1	P	 1	18	SypO2	 38	     2171	61.8
 1	P	 1	18	SypO2	 39	     2164	63.0
 1	P	 1	18	SypO2	 39	     2158	63.0
 1	P	 1	18	SypO2	 39	     2153	62.8
 1	P	 1	18	SypO2	 40	     2143	64.0
 1	P	 1	18	SypO2	 40	     2153	63.8
 1	P	 1	18	SypO2	 40	     2144	63.8
 1	P	 1	18	SypO2	 41	     2138	64.7
 1	P	 1	18	SypO2	 41	     2135	64.9
 1	P	 1	18	SypO2	 41	     2128	64.7
 1	P	 1	18	SypO2	 42	     2119	66.0
 1	P	 1	18	SypO2	 42	     2109	66.0
 1	P	 1	18	SypO2	 42	     2105	65.7
 1	P	 1	18	SypO2	 43	     2092	66.9
 1	P	 1	18	SypO2	 43	     2088	67.0
 1	P	 1	18	SypO2	 43	     2087	66.9
 1	P	 1	18	SypO2	 44	     2072	67.9
 1	P	 1	18	SypO2	 44	     2067	67.7
 1	P	 1	18	SypO2	 44	     2061	67.9
 1	P	 1	18	SypO2	 45	     2050	68.9
 1	P	 1	18	SypO2	 45	     2043	68.9
 1	P	 1	18	SypO2	 45	     2050	68.9
 1	P	 1	18	SypO2	 46	     2033	70.0
 1	P	 1	18	SypO2	 46	     2031	70.0
 1	P	 1	18	SypO2	 46	     2032	69.9
 1	P	 1	18	SypO2	 47	     2017	70.9
 1	P	 1	18	SypO2	 47	     2010	71.0
 1	P	 1	18	SypO2	 47	     2009	71.0
 1	P	 1	18	SypO2	 48	     1991	71.9
 1	P	 1	18	SypO2	 48	     1989	71.9
 1	P	 1	18	SypO2	 48	     1991	71.9
 1	P	 1	18	SypO2	 49	     1977	72.7
 1	P	 1	18	SypO2	 49	     1979	72.9
 1	P	 1	18	SypO2	 49	     1981	73.0
 1	P	 1	18	SypO2	 50	     1966	74.0
 1	P	 1	18	SypO2	 50	     1960	74.0
 1	P	 1	18	SypO2	 50	     1964	74.0
 1	P	 1	18	SypO2	 51	     1955	75.0
 1	P	 1	18	SypO2	 51	     1953	74.9
 1	P	 1	18	SypO2	 51	     1958	74.7
 1	P	 1	18	SypO2	 52	     1942	76.0
 1	P	 1	18	SypO2	 52	     1942	76.0
 1	P	 1	18	SypO2	 52	     1940	75.9
 1	P	 1	18	SypO2	 53	     1931	77.0
 1	P	 1	18	SypO2	 53	     1930	76.9
 1	P	 1	18	SypO2	 53	     1927	76.7
 1	P	 1	18	SypO2	 54	     1917	78.0
 1	P	 1	18	SypO2	 54	     1912	78.0
 1	P	 1	18	SypO2	 54	     1920	77.9
 1	P	 1	18	SypO2	 55	     1905	79.0
 1	P	 1	18	SypO2	 55	     1903	79.0
 1	P	 1	18	SypO2	 55	     1903	78.9
 1	P	 1	18	SypO2	 56	     1895	80.0
 1	P	 1	18	SypO2	 56	     1895	80.0
 1	P	 1	18	SypO2	 56	     1893	80.0
 1	P	 1	18	SypO2	 57	     1891	81.0
 1	P	 1	18	SypO2	 57	     1889	81.0
 1	P	 1	18	SypO2	 57	     1886	80.7
 1	P	 1	18	SypO2	 58	     1876	82.0
 1	P	 1	18	SypO2	 58	     1875	82.0
 1	P	 1	18	SypO2	 58	     1878	82.0
 1	P	 1	18	SypO2	 59	     1870	83.0
 1	P	 1	18	SypO2	 59	     1865	83.0
 1	P	 1	18	SypO2	 59	     1867	82.7
 1	P	 1	18	SypO2	 60	     1854	84.0
 1	P	 1	18	SypO2	 60	     1857	84.0
 1	P	 1	18	SypO2	 60	     1857	83.9
 1	P	 1	18	SypO2	 61	     1847	84.9
 1	P	 1	18	SypO2	 61	     1844	85.0
 1	P	 1	18	SypO2	 61	     1841	85.0
 1	P	 1	18	SypO2	 62	     1837	86.0
 1	P	 1	18	SypO2	 62	     1832	86.0
